Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
1.000,235,0,106.0,152.8,16.8,-8,13.26,11.60,3.04,1.2,4.8,100.0,124.7,100.0,100.0,100.0,1.0,0.0,0.00,44.02,13.75,147.4,156.4,0.00,0.0,7.36,12.94,100.0,1.0,0.0,62.0,2.0,100.0,
1.010,235,0,106.0,152.8,16.8,2,13.15,11.60,3.04,1.2,4.8,100.0,124.7,100.0,100.0,100.0,1.0,0.0,0.06,44.02,13.73,147.4,156.4,0.00,0.0,7.36,12.94,100.0,1.0,0.0,62.0,2.0,100.0,
1.020,235,0,106.0,152.8,16.9,9,13.15,11.70,3.04,1.2,4.8,100.0,124.7,100.0,100.0,100.0,1.0,0.0,0.13,44.32,13.75,147.4,156.4,0.00,0.0,7.36,12.94,100.0,1.0,0.0,62.0,2.0,100.0,
1.031,435,1451,104.2,152.8,16.8,-6,13.28,11.70,2.85,2.1,4.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.14,44.72,13.78,149.2,156.4,0.00,0.0,7.36,12.94,100.0,2.0,0.0,59.0,4.0,100.0,
1.040,435,1451,106.0,152.8,16.8,-5,13.52,11.70,2.85,2.1,4.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.17,44.88,13.82,147.4,156.4,0.00,0.0,7.36,12.94,100.0,2.0,0.0,59.0,4.0,100.0,
1.050,435,1451,106.0,152.8,16.8,0,13.79,11.80,2.85,2.1,4.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.15,45.13,13.83,147.4,156.4,0.00,0.0,7.36,12.94,100.0,2.0,0.0,59.0,4.0,100.0,
1.060,435,1451,106.0,152.8,16.8,8,13.87,11.80,2.85,2.1,4.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.12,45.34,13.78,147.4,156.4,0.00,0.0,7.36,12.94,100.0,2.0,0.0,59.0,4.0,100.0,
1.070,435,1451,106.0,152.8,16.8,-3,13.86,11.90,2.85,2.1,4.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.09,45.22,13.75,149.2,156.4,0.00,0.0,7.36,12.94,100.0,2.0,0.0,59.0,4.0,100.0,
1.080,435,1451,106.0,152.8,16.8,-5,13.87,11.80,2.85,2.1,4.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.03,45.15,13.80,149.2,156.4,0.00,0.0,7.36,12.94,100.0,2.0,0.0,59.0,4.0,100.0,
1.090,435,1451,106.0,152.8,16.8,5,13.88,11.30,2.85,2.1,4.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.00,43.27,13.78,147.4,156.4,0.00,0.0,7.36,12.94,100.0,2.0,0.0,59.0,4.0,100.0,
1.100,0,1451,106.0,152.8,16.9,8,13.88,10.60,2.85,2.1,4.4,100.0,124.7,100.0,100.0,100.0,1.0,0.0,0.00,43.92,13.77,147.4,156.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,65.5,0.0,100.0,
1.110,0,1451,106.0,152.8,16.8,-13,13.88,10.00,2.85,2.1,4.4,100.0,124.7,100.0,100.0,100.0,1.0,0.0,0.00,43.25,13.79,147.4,156.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,65.5,0.0,100.0,
1.120,0,1451,106.0,152.8,16.8,0,13.88,10.00,2.85,2.1,4.4,100.0,124.7,100.0,100.0,100.0,1.0,0.0,0.00,42.67,13.79,147.4,156.4,0.00,0.0,7.36,12.94,100.0,0.0,0.0,65.5,0.0,100.0,
1.130,621,0,106.0,152.8,16.8,8,13.88,10.30,3.17,3.3,4.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.02,42.30,13.78,147.4,156.4,0.00,0.0,7.36,12.94,100.0,3.5,0.0,56.0,6.0,100.0,
1.140,621,0,106.0,152.8,16.8,0,13.88,10.50,3.17,3.3,4.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.12,40.40,13.78,147.4,156.4,0.00,0.0,7.36,12.94,100.0,3.5,0.0,56.0,6.0,100.0,
1.150,621,0,106.0,152.8,16.8,-6,13.94,10.80,3.17,3.3,4.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.05,40.38,13.83,147.4,156.4,0.00,0.0,7.36,12.94,100.0,3.5,0.0,56.0,6.0,100.0,
1.160,1848,10000,106.0,152.8,16.8,-2,13.28,11.00,2.88,8.9,6.7,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.11,37.02,13.68,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,18.0,100.0,
1.171,1848,10000,106.0,152.8,16.8,8,12.91,11.10,2.88,8.9,6.7,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.17,41.00,13.77,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,18.0,100.0,
1.180,1848,10000,106.0,152.8,16.8,-6,13.16,11.30,2.88,8.9,6.7,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.17,39.09,13.78,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,18.0,100.0,
1.190,1840,10000,106.0,152.8,16.8,-2,13.44,11.30,2.88,8.9,6.7,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.02,41.84,13.80,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,18.0,100.0,
1.200,1840,-245,106.0,152.8,16.8,0,13.65,11.50,2.77,8.5,8.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.14,42.95,13.80,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,18.0,100.0,
1.210,1840,-245,106.0,152.8,16.8,5,13.86,11.60,2.77,8.5,8.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.13,42.57,13.86,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,18.0,100.0,
1.220,2668,10000,106.0,152.8,16.8,0,13.22,11.70,2.58,11.5,11.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.15,43.40,13.67,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,26.5,100.0,
1.230,2668,10000,106.0,152.8,16.8,-5,13.09,11.80,2.58,11.5,11.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.18,42.47,13.73,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,26.5,100.0,
1.240,2527,-5939,106.0,152.8,16.8,5,13.29,11.80,2.35,9.9,13.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.09,44.32,13.77,147.4,156.4,0.00,0.0,7.36,13.97,100.0,8.5,0.0,41.5,25.0,100.0,
1.250,2527,-5939,106.0,152.8,16.8,3,13.53,11.90,2.35,9.9,13.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.17,42.27,13.83,147.4,156.4,0.00,11264.0,7.36,13.97,100.0,8.5,0.0,41.5,25.0,100.0,
1.260,2582,-5939,104.2,152.8,16.8,-8,13.66,12.00,2.35,9.9,13.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.07,44.50,13.58,147.4,156.4,0.00,12592.0,7.36,13.97,100.0,8.5,0.0,41.5,25.5,100.0,
1.270,2582,2367,104.2,152.8,16.8,0,13.03,12.20,2.50,10.8,15.3,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.17,42.84,13.93,147.4,156.4,0.00,9072.0,7.36,13.97,100.0,8.5,0.0,41.5,25.5,100.0,
1.280,2582,2367,104.2,152.8,16.8,5,13.11,12.60,2.50,10.8,15.3,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.13,43.20,13.81,147.4,156.4,0.00,9920.0,7.36,13.97,100.0,8.5,0.0,41.5,25.5,100.0,
1.290,2486,-3978,104.2,152.8,16.8,-3,13.37,14.10,2.22,9.2,16.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.13,44.95,13.83,147.4,156.4,0.00,16192.0,7.36,13.97,100.0,8.5,0.0,41.5,24.5,100.0,
1.300,2486,-3978,104.2,152.8,16.8,-2,13.65,13.40,2.22,9.2,16.4,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.14,45.45,13.92,147.4,156.4,0.00,17480.0,7.36,13.97,100.0,8.5,0.0,41.5,24.5,100.0,
1.310,2685,8907,104.2,152.8,16.8,5,13.36,13.00,2.23,10.0,17.8,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.14,44.95,13.68,147.4,156.4,0.00,17280.0,7.36,13.97,100.0,8.5,0.0,41.5,26.5,100.0,
1.320,2685,8907,104.2,152.8,16.8,0,12.96,12.90,2.23,10.0,17.8,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.18,43.97,13.85,147.4,156.4,0.00,17160.0,7.36,13.97,100.0,8.5,0.0,41.5,26.5,100.0,
1.331,2649,-1589,104.2,152.8,16.8,-5,13.14,12.80,2.07,9.1,18.8,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.05,43.97,13.86,147.4,156.4,0.00,19304.0,7.36,13.97,100.0,8.5,0.0,41.5,26.0,100.0,
1.340,2649,-1589,104.2,152.8,16.8,0,13.43,12.90,2.07,9.1,18.8,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.18,44.50,13.91,147.4,156.4,0.00,21736.0,7.36,13.97,100.0,8.5,0.0,41.5,26.0,100.0,
1.351,2969,10000,104.2,152.8,16.8,5,13.60,12.80,2.25,11.1,21.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.15,45.50,13.72,149.2,156.4,0.00,21640.0,7.38,13.97,100.0,8.5,0.0,41.5,29.5,100.0,
1.360,2969,10000,104.2,152.8,16.8,-5,12.98,12.80,2.25,11.1,21.5,100.0,117.7,100.0,100.0,100.0,1.0,0.0,0.20,42.90,13.90,147.4,156.4,0.00,21456.0,7.38,13.97,100.0,8.5,0.0,41.5,29.5,100.0,
1.371,2945,-1178,104.2,152.8,16.8,0,13.02,13.00,2.12,10.4,23.5,100.0,117.7,100.0,100.0,100.0,22.2,0.0,0.17,45.20,13.89,149.2,156.4,0.00,23584.0,7.38,13.97,100.0,8.5,0.0,41.5,29.0,100.0,
1.381,2945,-1178,104.2,152.8,16.8,5,13.31,14.30,2.12,10.4,23.5,100.0,117.7,100.0,100.0,100.0,22.2,0.0,0.18,44.77,13.96,147.4,156.4,0.00,26080.0,7.38,13.97,100.0,8.5,0.0,41.5,29.0,100.0,
1.390,3233,10000,104.2,152.8,16.8,0,13.49,14.80,1.92,10.3,26.8,100.0,117.7,100.0,100.0,100.0,23.1,0.0,0.16,46.13,13.85,147.4,156.4,0.00,25992.0,7.39,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.400,3233,10000,104.2,152.8,16.8,-5,12.94,13.50,1.92,10.3,26.8,100.0,117.7,100.0,100.0,100.0,23.1,0.0,0.21,44.17,13.90,147.4,156.4,0.00,25768.0,7.38,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.410,3307,4079,104.2,152.8,16.8,2,13.03,13.90,1.92,10.6,29.7,100.0,117.7,100.0,100.0,100.0,23.1,0.0,0.18,43.42,13.97,147.4,156.4,0.00,27880.0,7.39,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.420,3307,4079,104.2,152.8,16.8,-2,13.37,15.30,1.92,10.6,29.7,100.0,117.7,100.0,100.0,100.0,23.1,0.0,0.18,45.17,14.04,147.4,156.4,0.00,29408.0,7.39,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.430,3739,10000,104.2,152.8,16.8,0,13.07,13.80,1.40,8.7,33.4,100.0,117.7,100.0,100.0,100.0,24.9,0.0,0.21,43.97,13.80,147.4,156.4,0.00,29232.0,7.38,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.440,3773,2138,104.2,152.8,16.8,2,12.95,13.50,1.72,10.8,36.4,100.0,117.7,100.0,100.0,100.0,24.4,0.0,0.13,45.27,13.97,149.2,156.4,0.00,30800.0,7.41,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.450,3773,2138,104.2,152.8,16.8,3,13.20,15.50,1.72,10.8,36.4,100.0,117.7,100.0,100.0,100.0,24.4,0.0,0.16,44.88,14.05,147.4,156.4,0.00,33112.0,7.39,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.460,4059,10000,104.2,152.8,16.8,-5,13.08,15.50,1.40,9.5,39.4,100.0,117.7,100.0,100.0,100.0,25.0,0.0,0.09,44.42,13.85,147.4,156.4,0.00,32816.0,7.39,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.475,4055,-270,104.2,152.8,16.8,0,12.94,15.50,1.40,9.5,41.8,100.0,117.7,100.0,100.0,100.0,24.7,0.0,0.00,45.77,14.19,147.4,156.4,0.00,36672.0,7.41,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.480,4055,-270,104.2,152.8,16.8,0,13.23,15.50,1.40,9.5,41.8,100.0,117.7,100.0,100.0,100.0,24.7,0.0,0.05,45.07,14.18,147.4,156.4,0.00,36672.0,7.41,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.490,4236,10000,104.2,152.8,16.8,0,13.08,14.80,1.40,9.9,44.6,100.0,117.7,100.0,100.0,100.0,25.2,0.0,0.05,44.72,13.98,147.4,156.4,0.00,36312.0,7.41,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.500,4174,-4313,104.2,152.8,16.8,0,13.00,14.00,1.41,9.8,46.3,100.0,117.7,100.0,100.0,100.0,24.9,0.0,0.02,44.57,14.24,147.4,156.4,0.00,37216.0,7.42,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.510,4210,-4313,104.2,152.8,16.8,0,13.29,14.90,1.41,9.8,46.3,100.0,117.7,100.0,100.0,100.0,24.9,0.0,0.02,44.55,14.27,147.4,156.4,0.00,39160.0,7.41,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.520,4210,2526,104.2,152.8,16.8,0,13.07,14.90,1.40,9.8,47.9,100.0,117.7,100.0,100.0,100.0,25.3,0.0,0.02,45.63,14.10,147.4,156.4,0.00,38752.0,7.42,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.530,4224,985,104.2,152.8,16.8,0,13.10,15.00,1.40,9.9,49.2,100.0,117.7,100.0,100.0,100.0,25.0,0.0,0.02,44.88,14.10,147.4,156.4,0.00,41088.0,7.41,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.540,4423,10000,104.2,152.8,16.8,0,13.38,15.90,1.44,10.6,51.2,100.0,117.7,100.0,100.0,100.0,25.3,0.0,0.00,45.80,14.39,147.4,156.4,0.00,41544.0,7.44,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.550,4423,10000,104.2,152.8,16.8,0,12.95,15.20,1.44,10.6,51.2,100.0,117.7,100.0,100.0,100.0,25.3,0.0,0.02,45.50,14.05,147.4,156.4,0.00,40976.0,7.42,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.560,4403,-1467,104.2,152.8,16.8,0,13.04,15.10,1.45,10.6,52.7,100.0,117.7,100.0,100.0,100.0,25.2,0.0,0.02,44.52,14.16,147.4,156.4,0.00,45176.0,7.42,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.570,4495,6893,104.2,152.8,16.8,0,13.19,14.50,1.50,11.2,54.3,100.0,117.7,100.0,100.0,100.0,25.4,0.0,0.00,45.27,14.30,149.2,156.4,0.00,44776.0,7.42,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.580,4560,4940,104.2,152.8,16.8,0,12.94,13.40,1.79,13.6,56.4,100.0,117.7,100.0,100.0,100.0,25.7,0.0,0.00,43.90,14.27,147.4,156.4,0.00,45448.0,7.44,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.590,4811,4940,104.2,152.8,16.8,0,13.19,15.10,1.79,13.6,56.4,100.0,117.7,100.0,100.0,100.0,25.7,0.0,0.09,44.50,14.40,147.4,156.4,0.00,47168.0,7.44,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.600,4811,10000,104.2,152.8,16.8,0,12.91,15.80,1.57,12.6,61.7,100.0,117.7,100.0,100.0,100.0,26.7,0.0,0.12,44.50,14.33,147.4,156.4,0.00,46432.0,7.44,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.610,4756,-4360,104.2,152.8,16.7,-6,12.85,15.00,1.55,12.3,65.1,100.0,117.7,100.0,100.0,100.0,26.3,0.0,0.17,43.67,14.43,147.4,156.4,0.00,50328.0,7.44,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.620,4777,1671,104.2,152.8,16.5,-24,13.13,15.30,1.56,12.4,68.0,100.0,117.7,100.0,100.0,100.0,26.4,0.0,0.26,44.77,14.70,147.4,156.4,0.00,50328.0,7.45,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.631,4782,398,104.2,152.8,16.0,-49,12.87,15.40,1.56,12.4,70.4,100.0,117.7,100.0,100.0,100.0,26.5,0.0,0.29,44.52,14.29,149.2,156.4,0.00,51016.0,7.45,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.640,4951,398,104.2,152.8,15.6,-41,13.08,15.40,1.56,12.4,70.4,100.0,117.7,100.0,100.0,100.0,26.5,0.0,0.34,44.92,14.48,147.4,156.4,0.00,52080.0,7.44,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.650,4951,10000,104.2,152.8,15.2,-40,12.79,14.50,1.60,13.2,74.8,100.0,117.7,100.0,100.0,100.0,27.1,0.0,0.34,44.88,14.29,149.2,156.4,0.00,51544.0,7.45,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.660,4936,-1234,104.2,152.8,14.8,-38,12.67,14.50,1.87,15.4,77.9,100.0,117.7,100.0,100.0,100.0,26.9,0.0,0.37,43.67,14.54,147.4,156.4,0.00,55968.0,7.45,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.671,5052,9768,104.2,152.8,14.3,-52,12.80,15.50,2.00,16.8,81.0,100.0,117.7,100.0,100.0,100.0,26.8,0.0,0.40,43.59,14.71,147.4,156.4,0.00,55344.0,7.45,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.681,5063,928,104.2,152.8,13.7,-54,12.45,16.00,1.68,14.2,83.5,100.0,117.7,100.0,100.0,100.0,26.8,0.0,0.36,44.95,14.63,147.4,156.4,0.00,57032.0,7.47,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.691,5238,10000,104.2,152.8,13.1,-57,12.62,15.60,1.88,16.4,86.4,100.0,117.7,100.0,100.0,100.0,26.6,0.0,0.38,44.30,14.88,147.4,156.4,0.00,58136.0,7.47,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.701,5255,1489,104.2,152.8,12.7,-46,12.18,15.50,1.87,16.4,88.6,100.0,117.7,100.0,100.0,100.0,26.6,0.0,0.36,42.22,14.62,147.4,156.4,0.00,59048.0,7.47,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.710,5424,1489,104.2,152.8,12.4,-32,12.17,14.80,1.87,16.4,88.6,100.0,117.7,100.0,100.0,100.0,26.6,0.0,0.39,44.22,14.79,147.4,156.4,0.00,61224.0,7.42,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.720,5424,10000,104.2,152.8,11.9,-46,11.94,15.60,2.07,18.7,91.4,100.0,117.7,100.0,100.0,100.0,26.5,0.0,0.46,42.88,14.75,147.4,156.4,0.00,60480.0,7.38,13.97,100.0,8.5,0.0,41.5,30.0,100.0,
1.734,5674,3459,104.2,152.8,11.6,-33,11.74,15.10,1.95,17.8,93.9,100.0,117.7,100.0,100.0,100.0,26.5,0.0,0.49,43.34,14.96,147.4,156.4,0.00,63024.0,7.36,14.01,100.0,8.5,0.0,41.5,30.0,100.0,
1.740,5674,10000,104.2,152.8,11.3,-27,11.66,15.50,1.98,18.7,98.2,100.0,117.7,100.0,100.0,100.0,26.5,0.0,0.61,41.95,14.96,147.4,156.4,0.00,62760.0,7.38,14.08,100.0,8.5,0.0,41.5,30.0,100.0,
1.750,5700,2470,104.2,152.8,11.0,-30,11.30,15.40,1.98,18.8,101.8,100.0,117.7,100.0,100.0,100.0,26.5,0.0,0.61,41.67,15.00,147.4,156.4,0.00,66072.0,7.36,14.11,100.0,8.5,0.0,41.5,30.0,100.0,
1.760,5883,10000,104.2,152.8,10.8,-19,11.25,15.70,1.98,19.4,106.5,100.0,117.7,100.0,100.0,100.0,26.6,0.0,0.68,41.67,15.11,147.4,156.4,0.00,65216.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.770,5859,-2343,104.2,152.8,10.7,-13,10.90,15.50,1.97,19.2,109.9,100.0,117.7,100.0,100.0,100.0,26.5,0.0,0.61,41.90,15.04,147.4,156.4,0.00,67872.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.780,5952,9226,104.2,152.8,10.5,-22,10.84,15.50,1.98,19.6,113.2,100.0,117.7,100.0,100.0,100.0,27.4,0.0,0.61,41.30,15.19,147.4,156.4,0.00,67264.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.790,5992,3994,104.2,152.8,10.4,-5,10.49,15.20,1.98,19.8,116.0,100.0,117.7,100.0,100.0,100.0,27.6,0.0,0.55,42.02,15.15,147.4,156.4,0.00,69440.0,7.38,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.800,6171,10000,104.2,152.8,10.3,-11,10.39,15.50,1.98,20.4,119.3,100.0,117.7,100.0,100.0,100.0,28.3,0.0,0.60,42.22,15.28,147.4,156.4,0.00,68800.0,7.38,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.810,6176,514,104.2,152.8,10.1,-17,10.08,15.20,1.97,20.3,122.0,100.0,117.7,100.0,100.0,100.0,28.3,0.0,0.59,42.02,15.24,147.4,156.4,0.00,71424.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.820,6290,10000,104.2,152.8,10.1,-8,10.03,15.30,1.95,20.4,124.8,100.0,117.7,100.0,100.0,100.0,28.4,0.0,0.56,41.67,15.33,147.4,156.4,0.00,70416.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.830,6474,3689,104.2,152.8,10.0,-10,9.79,15.30,1.94,20.5,127.2,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.56,40.30,15.32,147.4,156.4,0.00,72808.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.842,6446,10000,104.2,152.8,9.8,-11,9.68,15.30,1.87,20.2,130.0,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.60,41.02,15.37,147.4,156.4,0.00,72112.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.852,6493,5086,104.2,152.8,9.8,-6,9.52,15.40,1.85,20.0,133.7,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.61,40.30,15.39,147.4,156.4,0.00,73168.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.861,6493,0,104.2,152.8,9.8,-2,9.27,15.20,1.84,19.9,135.1,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.70,41.34,15.43,147.4,156.4,0.00,73528.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.870,6588,10000,104.2,152.8,9.7,-3,9.18,15.50,1.80,19.8,136.7,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.73,41.13,15.48,147.4,156.4,0.00,74624.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.880,6578,-1096,104.2,152.8,9.7,-6,8.94,15.30,1.78,19.5,138.0,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.70,39.92,15.46,147.4,156.4,0.00,75000.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.890,6652,8205,104.2,152.8,9.6,-5,8.89,15.20,1.75,19.4,139.4,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.64,40.47,15.55,147.4,156.4,0.00,75376.0,7.38,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.900,6702,5585,104.2,152.8,9.6,0,8.63,15.30,1.74,19.4,140.8,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.65,41.55,15.51,147.4,156.4,0.00,76920.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.910,6843,10000,104.2,152.8,9.6,0,8.63,15.20,1.71,19.5,142.8,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.63,40.70,15.63,147.4,156.4,0.00,76136.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.920,6791,-5885,104.2,152.8,9.6,-5,8.36,15.20,1.71,19.4,143.9,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.61,39.63,15.54,147.4,156.4,0.00,77720.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.930,6809,1360,104.2,152.8,9.5,-6,8.26,15.50,1.71,19.4,144.9,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.71,39.72,15.63,147.4,156.4,0.00,76136.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.941,6899,680,104.2,152.8,9.5,-3,8.16,15.10,1.71,19.4,145.8,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.72,38.30,15.64,149.2,156.4,0.00,78528.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.950,6872,-3092,104.2,152.8,9.4,-10,8.01,15.20,1.71,19.6,147.8,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.74,38.20,15.70,147.4,156.4,0.00,78528.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.960,6916,5072,104.2,152.8,9.4,-3,8.03,15.30,1.71,19.7,148.6,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.77,39.92,15.71,147.4,156.4,0.00,78944.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.970,6843,-8325,104.2,152.8,9.2,-14,7.79,15.40,1.71,19.5,148.9,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.74,40.97,15.71,147.4,156.4,0.00,78944.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.980,6828,-1707,104.2,152.8,9.2,-2,7.76,15.40,1.71,19.5,149.0,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.73,40.52,15.71,147.4,156.4,0.00,78120.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
1.990,6863,4003,104.2,152.8,9.1,-9,7.56,15.20,1.71,19.6,149.3,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.65,39.47,15.66,147.4,156.4,0.00,80208.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
2.001,6959,-3247,104.2,152.8,9.1,-2,7.54,15.20,1.71,19.8,150.9,100.0,117.7,100.0,100.0,100.0,28.5,0.0,0.72,38.17,15.77,147.4,156.4,0.00,79784.0,7.36,14.26,100.0,8.5,0.0,41.5,30.0,100.0,
