Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.981,8896,10000,93.4,143.8,17.4,0,10.63,16.10,1.87,27.7,198.2,100.0,120.7,100.0,100.0,100.0,29.7,0.0,1.71,41.42,16.56,122.2,145.6,0.00,99336.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.4,
0.990,8875,-3106,93.4,142.0,17.4,0,10.61,15.80,1.85,27.4,199.8,100.0,120.7,100.0,100.0,100.0,29.5,0.0,2.13,42.75,16.72,122.2,145.6,0.00,101344.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.4,
1.001,8872,-6210,93.4,143.8,17.4,-2,10.79,15.90,1.85,27.4,202.3,100.0,120.7,100.0,100.0,100.0,29.5,0.0,1.89,39.97,16.84,122.2,145.6,0.00,101344.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.4,
1.015,8907,-591,93.4,142.0,17.3,-6,10.80,16.00,1.88,27.8,203.0,100.0,120.7,100.0,100.0,100.0,29.9,0.0,1.86,44.52,16.89,122.2,145.6,0.00,102736.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.4,
1.021,8992,10000,93.4,143.8,17.2,-13,10.70,16.10,1.87,28.0,205.2,100.0,120.7,100.0,100.0,100.0,30.0,0.0,1.74,39.90,16.91,122.2,145.6,0.00,103448.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.4,
1.030,9028,5417,93.4,142.0,16.9,-30,10.74,16.30,1.85,27.8,206.4,100.0,120.7,100.0,100.0,100.0,29.8,0.0,1.89,44.50,17.08,122.2,145.6,0.00,105632.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.4,
1.041,9028,-10000,93.4,142.0,16.6,-30,10.76,16.00,1.85,27.8,208.6,100.0,120.7,100.0,100.0,100.0,29.9,0.0,1.95,39.57,17.25,122.2,145.6,0.00,104160.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.4,
1.051,8946,-10000,93.4,142.0,16.2,-46,10.72,16.00,1.87,27.9,208.6,100.0,120.7,100.0,100.0,100.0,29.9,0.0,2.07,45.47,17.19,122.2,145.6,0.00,104160.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.061,9183,10000,93.4,142.0,15.6,-60,10.52,16.00,1.84,28.2,210.7,100.0,120.7,100.0,100.0,100.0,30.0,0.0,2.04,39.30,17.16,122.2,145.6,0.00,107912.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.071,9079,-10000,93.4,143.8,14.8,-75,10.47,16.20,1.83,27.7,211.1,100.0,120.7,100.0,100.0,100.0,29.5,0.0,2.18,44.65,17.46,122.2,145.6,0.00,106376.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.081,9079,9836,93.4,142.0,14.0,-82,10.42,16.20,1.83,27.7,211.3,100.0,120.7,100.0,100.0,100.0,29.5,0.0,2.03,40.05,17.46,122.2,145.6,0.00,106376.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.091,9202,10000,93.4,143.8,12.9,-105,10.27,15.90,1.82,27.9,212.5,100.0,120.7,100.0,100.0,100.0,29.5,0.0,2.26,43.65,17.51,122.2,145.6,0.00,107912.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.101,9039,-9341,93.4,143.8,11.7,-120,10.02,15.80,1.82,27.4,212.4,100.0,120.7,100.0,100.0,100.0,29.5,0.0,2.09,40.38,17.65,122.2,145.6,0.00,107912.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.110,9039,0,93.4,142.0,10.5,-119,9.75,15.80,1.81,27.3,212.1,100.0,120.7,100.0,100.0,100.0,29.5,0.0,2.28,42.95,17.61,122.2,145.6,0.00,109488.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.121,9000,-10000,93.4,142.0,9.4,-111,9.58,15.90,1.79,26.9,211.8,100.0,120.7,100.0,100.0,100.0,29.5,0.0,2.10,37.84,17.91,122.2,145.6,0.00,109488.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.130,8921,-10000,93.4,142.0,8.3,-114,9.30,15.90,1.79,26.6,210.9,100.0,120.7,100.0,100.0,100.0,29.4,0.0,2.18,38.17,17.71,122.2,145.6,0.00,108688.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.141,8741,-10000,93.4,143.8,7.4,-92,8.85,16.00,1.78,25.9,207.7,100.0,120.7,100.0,100.0,100.0,29.2,0.0,2.04,41.70,17.79,122.2,145.6,0.00,109488.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.150,8643,-10000,93.4,142.0,6.5,-87,8.50,15.60,1.76,25.4,205.6,100.0,120.7,100.0,100.0,100.0,29.1,0.0,2.13,42.65,17.75,122.2,145.6,0.00,107912.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.160,8458,-10000,93.4,142.0,6.0,-46,8.12,15.80,1.76,25.1,203.3,100.0,120.7,100.0,100.0,100.0,29.0,0.0,2.05,37.70,17.59,122.2,145.6,0.00,107136.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.170,8367,-10000,93.4,142.0,5.7,-30,7.71,15.80,1.76,24.5,198.2,100.0,120.7,100.0,100.0,100.0,29.0,0.0,2.13,40.47,17.46,122.2,145.6,0.00,106376.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.180,8281,-10000,93.4,143.8,5.6,-19,7.29,15.80,1.76,24.3,195.5,100.0,120.7,100.0,100.0,100.0,29.0,0.0,2.16,36.67,17.51,122.2,145.6,0.00,107136.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.191,8093,-10000,93.4,142.0,5.5,-8,7.00,15.70,1.76,23.7,189.9,100.0,120.7,100.0,100.0,100.0,29.0,0.0,1.97,40.17,17.27,122.2,145.6,0.00,104888.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.200,8004,-10000,93.4,142.0,5.4,-10,6.68,15.80,1.76,23.5,187.3,100.0,120.7,100.0,100.0,100.0,29.0,0.0,2.09,37.30,17.20,122.2,145.6,0.00,104888.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.210,7897,-10000,93.4,142.0,5.3,-11,6.39,15.70,1.75,23.0,184.6,100.0,120.7,100.0,100.0,100.0,29.0,0.0,2.11,36.95,17.46,122.2,145.6,0.00,104160.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.220,7713,-10000,93.4,143.8,5.2,-3,6.14,15.90,1.73,22.5,182.2,100.0,120.7,100.0,100.0,100.0,29.0,0.0,1.96,40.90,17.24,122.2,145.6,0.00,102736.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.230,7621,-10000,93.4,142.0,5.2,0,5.93,16.30,1.72,21.8,177.6,100.0,120.7,100.0,100.0,100.0,28.9,0.0,1.94,35.59,16.91,122.2,145.6,0.00,102736.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.240,7525,-10000,93.4,143.8,5.2,-5,5.70,16.10,1.73,21.7,175.3,100.0,120.7,100.0,100.0,100.0,28.8,0.0,2.02,35.84,17.05,122.2,145.6,0.00,102040.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.250,7433,-10000,93.4,142.0,5.1,-9,5.58,15.80,1.75,21.7,173.1,100.0,120.7,100.0,100.0,100.0,28.7,0.0,2.17,38.59,17.16,122.2,145.6,0.00,100664.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.260,7237,-10000,93.4,143.8,5.1,0,5.36,16.10,1.76,21.5,170.9,100.0,120.7,100.0,100.0,100.0,28.6,0.0,2.30,38.57,16.92,122.2,145.6,0.00,100000.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.271,7140,-10000,93.4,143.8,5.1,0,5.27,16.20,1.76,20.9,166.4,100.0,120.7,100.0,100.0,100.0,28.5,0.0,2.10,34.75,16.69,122.2,145.6,0.00,99336.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.280,7040,-10000,93.4,143.8,5.1,0,5.18,15.70,1.76,20.7,163.9,100.0,120.7,100.0,100.0,100.0,28.5,0.0,1.97,35.15,16.96,122.2,145.6,0.00,98680.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.290,6944,-10000,93.4,143.8,5.1,0,4.98,16.00,1.76,20.4,161.4,100.0,120.7,100.0,100.0,100.0,28.5,0.0,1.92,36.95,16.86,122.2,145.6,0.00,97400.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.300,6849,-10000,93.4,142.0,5.1,0,4.96,15.90,1.76,20.1,158.8,100.0,120.7,100.0,100.0,100.0,28.5,0.0,1.89,37.50,16.64,122.2,145.6,0.00,96768.0,7.38,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.310,6748,-10000,93.4,143.8,5.1,0,4.81,16.20,1.76,19.8,156.2,100.0,120.7,100.0,100.0,100.0,28.5,0.0,1.80,38.02,16.78,122.2,145.6,0.00,96152.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.320,6650,-10000,93.4,143.8,5.1,0,4.78,15.90,1.79,19.8,153.6,100.0,120.7,100.0,100.0,100.0,28.5,0.0,1.81,37.09,16.79,122.2,145.6,0.00,94936.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.330,6454,-10000,93.4,143.8,5.1,0,4.69,15.90,1.83,20.0,151.0,100.0,120.7,100.0,100.0,100.0,28.5,0.0,2.00,35.72,16.61,122.2,145.6,0.00,94336.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.340,6355,-10000,93.4,142.0,5.1,-2,4.68,16.00,1.87,20.1,148.4,100.0,120.7,100.0,100.0,100.0,28.5,0.0,2.08,36.22,16.64,122.2,145.6,0.00,93160.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.350,6255,-10000,93.4,142.0,5.1,2,4.64,15.80,1.89,20.0,145.8,100.0,120.7,100.0,100.0,100.0,28.5,0.0,2.02,36.00,16.58,122.2,145.6,0.00,92592.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.361,6159,-9854,93.4,143.8,5.1,-2,4.64,15.90,1.91,19.6,140.4,100.0,120.7,100.0,100.0,100.0,28.3,0.0,1.78,36.72,16.49,122.2,145.6,0.00,91456.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.371,6058,-10000,93.4,143.8,5.1,2,4.64,16.00,1.91,19.3,137.7,100.0,120.7,100.0,100.0,100.0,28.2,0.0,1.71,36.72,16.40,122.2,145.6,0.00,90904.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.381,5961,-9638,93.4,143.8,5.0,-5,4.61,16.20,1.91,19.0,135.0,100.0,120.7,100.0,100.0,100.0,28.1,0.0,1.74,36.88,16.46,122.2,145.6,0.00,89816.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.390,5862,-9638,93.4,142.0,5.0,-3,4.66,16.40,1.91,19.0,135.0,100.0,120.7,100.0,100.0,100.0,28.1,0.0,1.80,36.45,16.36,122.2,145.6,0.00,89280.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.400,5766,-9673,93.4,143.8,5.0,-5,4.66,16.50,1.91,18.7,132.2,100.0,120.7,100.0,100.0,100.0,28.0,0.0,1.80,36.70,16.34,122.2,145.6,0.00,88752.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.410,5663,-9226,93.4,143.8,5.0,0,4.68,15.50,1.90,18.3,129.1,100.0,120.7,100.0,100.0,100.0,28.0,0.0,1.86,36.75,16.18,122.2,145.6,0.00,87712.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.420,5663,-9721,93.4,143.8,5.0,0,4.76,16.00,1.88,17.7,125.5,100.0,120.7,100.0,100.0,100.0,28.0,0.0,1.90,36.95,16.25,122.2,145.6,0.00,86200.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.430,5566,-8999,93.4,143.8,5.0,3,4.78,15.80,1.87,17.3,121.6,100.0,120.7,100.0,100.0,100.0,28.0,0.0,1.92,37.22,16.21,122.2,145.6,0.00,85712.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.440,5462,-9468,93.4,142.0,5.0,-3,4.90,15.90,1.84,16.8,117.5,100.0,120.7,100.0,100.0,100.0,28.0,0.0,1.76,37.40,16.12,122.2,145.6,0.00,84264.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.450,5360,-9113,93.4,143.8,5.0,0,4.89,15.90,1.83,16.3,113.5,100.0,120.7,100.0,100.0,100.0,27.8,0.0,1.62,36.17,16.04,122.2,145.6,0.00,83792.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.460,5257,-9024,93.4,143.8,5.0,0,5.04,15.50,1.82,15.9,109.8,100.0,120.6,100.0,100.0,100.0,27.5,0.0,1.51,35.59,16.02,122.2,145.6,0.00,82872.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.470,5154,-8848,93.4,143.8,5.0,0,5.02,15.30,1.79,15.4,106.4,100.0,120.4,100.0,100.0,100.0,27.1,0.0,1.46,37.15,15.98,122.2,145.6,0.00,81960.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.481,5048,-8918,93.4,143.8,5.0,0,5.24,16.00,1.78,15.0,103.2,100.0,120.3,100.0,100.0,100.0,26.8,0.0,1.41,38.70,15.91,122.2,145.6,0.00,81520.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.490,4948,-8918,93.4,143.8,5.0,0,5.22,15.90,1.78,15.0,103.2,100.0,120.1,100.0,100.0,100.0,26.8,0.0,1.42,36.59,15.91,122.2,145.6,0.00,80640.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.500,4948,-8247,93.4,143.8,5.0,0,5.34,16.20,1.75,14.4,100.2,100.0,120.0,100.0,100.0,100.0,26.4,0.0,1.45,38.57,15.85,122.2,145.6,0.00,79360.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.510,4842,-8555,93.4,143.8,5.1,11,5.51,15.40,1.74,14.0,96.4,100.0,119.8,100.0,100.0,100.0,26.1,0.0,1.47,38.40,15.84,122.2,145.6,0.00,78944.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.520,4740,-8059,93.4,143.8,5.1,2,5.58,16.00,1.71,13.5,91.9,100.0,119.7,100.0,100.0,100.0,25.8,0.0,1.45,36.34,15.78,122.2,145.6,0.00,77720.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.531,4631,-8413,93.4,143.8,5.1,-2,5.84,16.20,1.69,13.0,86.8,100.0,119.5,100.0,100.0,100.0,25.4,0.0,1.41,38.84,15.70,122.2,145.6,0.00,77312.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.540,4631,-8413,93.4,143.8,5.1,2,5.85,15.50,1.69,13.0,86.8,100.0,119.3,100.0,100.0,100.0,25.4,0.0,1.43,38.09,15.68,122.2,145.6,0.00,75752.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.550,4530,-7626,93.4,143.8,5.2,6,6.01,15.50,1.68,12.7,81.4,100.0,119.2,100.0,100.0,100.0,25.1,0.0,1.31,38.57,15.63,122.2,145.6,0.00,75752.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.560,4416,-8392,93.4,143.8,5.2,8,6.22,16.00,1.66,12.2,76.2,100.0,119.0,100.0,100.0,100.0,24.6,0.0,1.25,37.67,15.68,122.2,145.6,0.00,75000.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.572,4313,-7405,93.4,142.0,5.6,32,6.33,16.00,1.66,11.9,71.7,100.0,119.7,100.0,100.0,100.0,24.1,0.0,1.42,39.72,15.66,122.2,143.8,0.00,73528.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.580,4313,-7405,93.4,142.0,5.4,-13,6.51,15.60,1.66,11.9,71.7,100.0,118.7,100.0,100.0,100.0,24.1,0.0,1.26,39.13,15.56,122.2,145.6,0.00,73168.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.590,4200,-7910,93.4,143.8,5.6,13,6.67,15.30,1.66,11.6,67.7,100.0,118.6,100.0,100.0,100.0,23.6,0.0,1.14,38.15,15.49,122.2,145.6,0.00,72456.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.600,4092,-7366,93.4,142.0,5.8,28,6.78,15.30,1.66,11.3,64.0,100.0,119.2,100.0,100.0,100.0,23.1,0.0,1.25,39.90,15.54,122.2,143.8,0.00,71424.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.610,4092,-7366,93.4,142.0,5.8,-6,7.03,16.00,1.66,11.3,64.0,100.0,118.3,100.0,100.0,100.0,23.1,0.0,1.25,39.15,15.39,122.2,145.6,0.00,71424.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.620,3974,-7816,93.4,143.8,5.8,0,7.17,15.30,1.64,10.9,60.8,100.0,118.1,100.0,100.0,100.0,22.8,0.0,1.08,38.75,15.45,122.2,145.6,0.00,70088.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.631,3861,-7273,93.4,142.0,5.9,14,7.24,16.00,1.62,10.4,58.0,100.0,117.9,100.0,100.0,100.0,22.5,0.0,1.14,40.42,15.42,122.2,145.6,0.00,69440.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.640,3861,-7273,93.4,142.0,5.9,2,7.50,16.20,1.62,10.4,58.0,100.0,118.6,100.0,100.0,100.0,22.5,0.0,1.31,40.02,15.38,122.2,143.8,0.00,69120.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.650,3745,-7240,93.4,143.8,5.9,-5,7.70,15.40,1.61,10.0,55.5,100.0,117.6,100.0,100.0,100.0,22.3,0.0,1.16,39.97,15.33,122.2,145.6,0.00,68176.0,7.38,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.660,3745,-7240,93.4,143.8,5.9,5,7.64,16.00,1.61,10.0,55.5,100.0,117.5,100.0,100.0,100.0,22.3,0.0,1.23,39.32,15.30,122.2,145.6,0.00,67264.0,7.36,14.26,100.0,0.0,0.0,31.0,30.0,100.0,
1.670,3619,-7601,93.4,142.0,6.1,14,7.87,16.10,1.57,9.5,53.2,100.0,118.1,100.0,100.0,100.0,22.0,0.0,1.38,40.02,15.30,122.2,143.8,0.00,66960.0,7.36,14.26,100.0,0.0,0.0,29.0,30.0,100.0,
1.681,3500,-6942,95.2,143.8,5.9,-16,8.17,14.90,1.55,9.0,51.0,100.0,117.2,100.0,100.0,100.0,21.5,0.0,1.20,41.22,15.25,122.2,145.6,0.00,66664.0,7.36,14.33,100.0,0.0,0.0,31.0,30.0,100.0,
1.690,3500,-6942,95.2,143.8,5.9,0,8.06,15.20,1.55,9.0,51.0,100.0,117.0,100.0,100.0,100.0,21.5,0.0,1.06,41.09,15.20,122.2,145.6,0.00,65784.0,7.38,14.33,100.0,0.0,0.0,31.0,30.0,100.0,
1.701,3362,-7733,93.4,142.0,6.2,32,8.23,15.10,1.53,8.6,48.7,100.0,117.6,100.0,100.0,100.0,20.9,0.0,1.18,40.13,15.25,122.2,143.8,0.00,64648.0,7.36,14.42,100.0,0.0,0.0,29.0,30.0,100.0,
1.710,3362,-7733,95.2,143.8,5.9,-30,8.44,14.70,1.53,8.6,48.7,100.0,116.7,100.0,100.0,100.0,20.9,0.0,1.14,39.84,15.12,122.2,145.6,0.00,64928.0,7.38,14.42,100.0,0.0,0.0,31.0,30.0,100.0,
1.720,3240,-6589,95.2,142.0,6.0,11,8.63,13.80,1.68,9.1,46.4,100.0,116.5,100.0,100.0,100.0,20.4,0.0,1.02,40.88,15.15,122.2,145.6,0.00,64096.0,7.36,14.49,100.0,0.0,0.0,29.0,30.0,100.0,
1.730,3240,-6589,93.4,142.0,6.2,14,8.57,13.40,1.68,9.1,46.4,100.0,117.2,100.0,100.0,100.0,20.4,0.0,1.13,39.67,15.16,122.2,143.8,0.00,63288.0,7.36,14.49,100.0,0.0,0.0,29.0,30.0,100.0,
1.742,3089,-7774,95.2,143.8,6.1,-11,8.70,13.30,2.00,10.3,43.9,100.0,116.2,100.0,100.0,100.0,19.8,0.0,1.07,40.67,15.09,122.2,145.6,0.00,62496.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
1.752,3089,-7774,95.2,143.8,6.0,-3,9.00,13.30,2.00,10.3,43.9,100.0,116.1,100.0,100.0,100.0,19.8,0.0,1.09,40.45,15.07,122.2,145.6,0.00,62496.0,7.36,14.55,100.0,0.0,0.0,31.5,30.0,100.0,
1.760,2963,-6222,95.2,143.8,6.1,8,9.14,13.30,2.00,9.9,41.1,100.0,115.9,100.0,100.0,100.0,19.5,0.0,1.02,41.25,15.06,122.2,145.6,0.00,61728.0,7.36,14.55,100.0,0.0,0.0,31.5,29.5,100.0,
1.770,2963,-6222,95.2,142.0,6.3,22,9.11,13.20,2.00,9.9,41.1,100.0,116.5,100.0,100.0,100.0,19.5,0.0,1.22,40.59,15.13,122.2,143.8,0.00,61224.0,7.36,14.55,100.0,0.0,0.0,30.0,29.5,100.0,
1.780,2797,-7739,95.2,143.8,6.0,-30,9.26,13.80,2.04,9.5,37.8,100.0,115.6,100.0,100.0,100.0,19.3,0.0,1.01,41.00,15.01,122.2,145.6,0.00,60480.0,7.38,14.55,100.0,0.0,0.0,32.0,27.5,100.0,
1.790,2797,-7739,95.2,143.8,6.0,0,9.51,13.70,2.04,9.5,37.8,100.0,115.5,100.0,100.0,100.0,19.3,0.0,1.07,41.95,14.98,122.2,145.6,0.00,60480.0,7.36,14.55,100.0,0.0,0.0,32.0,27.5,100.0,
1.801,2665,-5863,95.2,142.0,6.4,33,9.96,13.30,1.96,8.7,34.4,100.0,116.1,100.0,100.0,100.0,19.5,0.0,1.14,42.05,15.03,122.2,143.8,0.00,59760.0,7.36,14.55,100.0,0.0,0.0,31.0,26.5,100.0,
1.810,2665,-5863,95.2,143.8,6.1,-25,9.71,13.20,1.96,8.7,34.4,100.0,115.1,100.0,100.0,100.0,19.5,0.0,1.13,40.45,14.96,122.2,145.6,0.00,59048.0,7.36,14.55,100.0,0.0,0.0,32.5,26.5,100.0,
1.820,2665,-5863,95.2,143.8,6.1,0,9.85,13.60,1.96,8.7,34.4,100.0,115.0,100.0,100.0,100.0,19.5,0.0,1.03,42.34,14.90,122.2,145.6,0.00,58592.0,7.38,14.55,100.0,0.0,0.0,32.5,26.5,100.0,
1.830,2496,-7033,95.2,142.0,6.3,22,10.16,14.80,1.95,8.1,31.3,100.0,115.6,100.0,100.0,100.0,19.1,0.0,1.13,42.40,14.95,122.2,143.8,0.00,57688.0,7.36,14.55,100.0,0.0,0.0,31.5,24.5,100.0,
1.840,2496,-7033,95.2,142.0,6.3,-8,10.53,13.80,1.95,8.1,31.3,100.0,115.4,100.0,100.0,100.0,19.1,0.0,1.24,42.22,14.91,122.2,143.8,0.00,58136.0,7.36,14.55,100.0,0.0,0.0,31.5,24.5,100.0,
1.850,2375,-4790,95.2,143.8,6.2,-11,10.73,13.40,1.76,7.0,28.5,100.0,114.5,100.0,100.0,100.0,18.9,0.0,0.95,42.95,14.82,122.2,145.6,0.00,57248.0,7.36,14.55,100.0,0.0,0.0,33.5,23.5,100.0,
1.860,2375,-4790,95.2,143.8,6.3,14,10.49,13.30,1.76,7.0,28.5,100.0,114.4,100.0,100.0,100.0,18.9,0.0,1.09,41.50,14.90,122.2,145.6,0.00,56600.0,7.36,14.55,100.0,0.0,0.0,33.5,23.5,100.0,
1.870,2375,-4790,95.2,142.0,6.4,8,10.70,13.20,1.76,7.0,28.5,100.0,115.0,100.0,100.0,100.0,18.9,0.0,1.17,43.27,14.89,122.2,143.8,0.00,56176.0,7.36,14.55,100.0,0.0,0.0,32.0,23.5,100.0,
1.880,2191,-6719,95.2,143.8,6.2,-22,10.90,13.20,1.85,6.8,25.9,100.0,114.1,100.0,100.0,100.0,18.6,0.0,1.05,42.72,14.80,122.2,145.6,0.00,55552.0,7.36,14.33,100.0,0.0,0.0,34.0,21.5,100.0,
1.890,2191,-6719,95.2,143.8,6.2,6,11.17,13.20,1.85,6.8,25.9,100.0,113.9,100.0,100.0,100.0,18.6,0.0,1.09,43.65,14.79,122.2,145.6,0.00,55968.0,7.36,14.33,100.0,0.0,0.0,34.0,21.5,100.0,
1.900,2191,-6719,95.2,142.0,6.4,21,11.72,13.20,1.85,6.8,25.9,100.0,114.5,100.0,100.0,100.0,18.6,0.0,1.09,43.97,14.88,122.2,143.8,0.00,55344.0,7.36,14.33,100.0,0.0,0.0,32.5,21.5,100.0,
1.910,2097,-3285,95.2,143.8,6.2,-24,11.38,13.20,1.92,6.7,23.7,100.0,113.6,100.0,100.0,100.0,19.6,0.0,1.00,43.07,14.79,122.2,145.6,0.00,54544.0,7.36,13.98,100.0,0.0,0.0,34.0,20.5,100.0,
1.920,2097,-3285,95.2,143.8,6.2,-3,11.28,13.20,1.92,6.7,23.7,100.0,113.4,100.0,100.0,100.0,19.6,0.0,1.05,43.13,14.75,122.2,145.6,0.00,53952.0,7.36,13.98,100.0,0.0,0.0,34.0,20.5,100.0,
1.930,2097,-3285,95.2,142.0,6.4,24,11.50,13.20,1.92,6.7,23.7,100.0,114.0,100.0,100.0,100.0,19.6,0.0,1.02,43.34,14.80,122.2,143.8,0.00,53376.0,7.36,13.98,100.0,0.0,0.0,32.5,20.5,100.0,
1.940,2037,-2037,95.2,143.8,6.2,-16,11.70,13.90,1.88,6.4,21.9,100.0,113.1,100.0,100.0,100.0,19.4,0.0,1.18,43.25,14.76,122.2,145.6,0.00,55760.0,7.38,13.82,100.0,0.0,0.0,34.0,20.0,100.0,
1.950,2037,-2037,95.2,143.8,6.2,-8,12.00,14.50,1.88,6.4,21.9,100.0,113.0,100.0,100.0,100.0,19.4,0.0,1.11,44.42,14.83,122.2,145.6,0.00,56176.0,7.36,13.82,100.0,0.0,0.0,34.0,20.0,100.0,
1.961,2347,-2037,95.2,142.0,6.3,19,12.21,13.60,1.88,6.4,21.9,100.0,113.6,100.0,100.0,100.0,19.4,0.0,0.97,44.22,14.80,122.2,143.8,0.00,55552.0,7.36,13.82,100.0,0.0,0.0,32.0,23.0,100.0,
1.970,2347,10000,95.2,142.0,6.3,-3,11.74,13.30,1.84,7.2,21.1,100.0,113.4,100.0,100.0,100.0,20.5,0.0,1.05,43.20,14.85,122.2,143.8,0.00,54744.0,7.36,13.97,100.0,0.0,0.0,32.0,23.0,100.0,
